id	original_sentence	auxiliary_sentence	label_id	label
2228	Sure, the setting is nice.	what do you think of the ambience of it ?	0	positive
2228	Sure, the setting is nice.	what do you think of the service of it ?	4	none
2493	Overall a worthwhile experience.	what do you think of the price of it ?	4	none
2493	Overall a worthwhile experience.	what do you think of the anecdotes of it ?	0	positive
2493	Overall a worthwhile experience.	what do you think of the food of it ?	4	none
2493	Overall a worthwhile experience.	what do you think of the ambience of it ?	4	none
2493	Overall a worthwhile experience.	what do you think of the service of it ?	4	none
2879	The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.	what do you think of the price of it ?	3	conflict
2879	The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.	what do you think of the anecdotes of it ?	4	none
2879	The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.	what do you think of the food of it ?	0	positive
2879	The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.	what do you think of the ambience of it ?	4	none
2879	The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.	what do you think of the service of it ?	0	positive
3432	Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.	what do you think of the price of it ?	1	neutral
3432	Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.	what do you think of the anecdotes of it ?	4	none
3432	Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.	what do you think of the food of it ?	1	neutral
3432	Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.	what do you think of the ambience of it ?	4	none
3432	Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.	what do you think of the service of it ?	4	none
1212	It's really a takeaway place, I wouldn't sit if I could take it home.	what do you think of the price of it ?	4	none
1212	It's really a takeaway place, I wouldn't sit if I could take it home.	what do you think of the anecdotes of it ?	1	neutral
1212	It's really a takeaway place, I wouldn't sit if I could take it home.	what do you think of the food of it ?	4	none
1212	It's really a takeaway place, I wouldn't sit if I could take it home.	what do you think of the ambience of it ?	4	none
1212	It's really a takeaway place, I wouldn't sit if I could take it home.	what do you think of the service of it ?	4	none
1582	THE MOST FUN RESTAURANT I HAVE EVER BEEN TOO!	what do you think of the price of it ?	4	none
1582	THE MOST FUN RESTAURANT I HAVE EVER BEEN TOO!	what do you think of the anecdotes of it ?	0	positive
1582	THE MOST FUN RESTAURANT I HAVE EVER BEEN TOO!	what do you think of the food of it ?	4	none
1582	THE MOST FUN RESTAURANT I HAVE EVER BEEN TOO!	what do you think of the ambience of it ?	4	none
1582	THE MOST FUN RESTAURANT I HAVE EVER BEEN TOO!	what do you think of the service of it ?	4	none
2287	Best drumsticks over rice and sour spicy soup in town!	what do you think of the price of it ?	4	none
2287	Best drumsticks over rice and sour spicy soup in town!	what do you think of the anecdotes of it ?	4	none
2287	Best drumsticks over rice and sour spicy soup in town!	what do you think of the food of it ?	0	positive
2287	Best drumsticks over rice and sour spicy soup in town!	what do you think of the ambience of it ?	4	none
2287	Best drumsticks over rice and sour spicy soup in town!	what do you think of the service of it ?	4	none
1160	Some of the finest latin women you'll see in your life hang out at Jimmy's.	what do you think of the price of it ?	4	none
1160	Some of the finest latin women you'll see in your life hang out at Jimmy's.	what do you think of the anecdotes of it ?	4	none
1160	Some of the finest latin women you'll see in your life hang out at Jimmy's.	what do you think of the food of it ?	4	none
1160	Some of the finest latin women you'll see in your life hang out at Jimmy's.	what do you think of the ambience of it ?	0	positive
1160	Some of the finest latin women you'll see in your life hang out at Jimmy's.	what do you think of the service of it ?	4	none
2773	Slightly above average wines start at $70+ with only one selection listed at $30+.	what do you think of the price of it ?	2	negative
2773	Slightly above average wines start at $70+ with only one selection listed at $30+.	what do you think of the anecdotes of it ?	4	none
2773	Slightly above average wines start at $70+ with only one selection listed at $30+.	what do you think of the food of it ?	2	negative
2773	Slightly above average wines start at $70+ with only one selection listed at $30+.	what do you think of the ambience of it ?	4	none
2773	Slightly above average wines start at $70+ with only one selection listed at $30+.	what do you think of the service of it ?	4	none
2155	Their whitefish salad is excellent--all whitefish with a little mayo.	what do you think of the price of it ?	4	none
2155	Their whitefish salad is excellent--all whitefish with a little mayo.	what do you think of the anecdotes of it ?	4	none
2155	Their whitefish salad is excellent--all whitefish with a little mayo.	what do you think of the food of it ?	0	positive
2155	Their whitefish salad is excellent--all whitefish with a little mayo.	what do you think of the ambience of it ?	4	none
2155	Their whitefish salad is excellent--all whitefish with a little mayo.	what do you think of the service of it ?	4	none
135	And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).	what do you think of the price of it ?	0	positive
135	And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).	what do you think of the anecdotes of it ?	4	none
135	And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).	what do you think of the food of it ?	4	none
135	And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).	what do you think of the ambience of it ?	4	none
135	And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).	what do you think of the service of it ?	4	none
2839	Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.	what do you think of the price of it ?	4	none
2839	Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.	what do you think of the anecdotes of it ?	4	none
2839	Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.	what do you think of the food of it ?	4	none
2839	Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.	what do you think of the ambience of it ?	4	none
2839	Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.	what do you think of the service of it ?	2	negative
3290	I had a great experience.	what do you think of the price of it ?	4	none
3290	I had a great experience.	what do you think of the anecdotes of it ?	0	positive
3290	I had a great experience.	what do you think of the food of it ?	4	none
3290	I had a great experience.	what do you think of the ambience of it ?	4	none
3290	I had a great experience.	what do you think of the service of it ?	4	none
471	The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.	what do you think of the price of it ?	4	none
471	The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.	what do you think of the anecdotes of it ?	4	none
471	The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.	what do you think of the food of it ?	2	negative
471	The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.	what do you think of the ambience of it ?	4	none
471	The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.	what do you think of the service of it ?	4	none
2147	I recommend this place to everyone who asks me where to go for a good meal.	what do you think of the price of it ?	4	none
2147	I recommend this place to everyone who asks me where to go for a good meal.	what do you think of the anecdotes of it ?	0	positive
2147	I recommend this place to everyone who asks me where to go for a good meal.	what do you think of the food of it ?	4	none
2147	I recommend this place to everyone who asks me where to go for a good meal.	what do you think of the ambience of it ?	4	none
2147	I recommend this place to everyone who asks me where to go for a good meal.	what do you think of the service of it ?	4	none
480	The waitresses are nice--also you can just get counter service sit.	what do you think of the price of it ?	4	none
480	The waitresses are nice--also you can just get counter service sit.	what do you think of the anecdotes of it ?	4	none
480	The waitresses are nice--also you can just get counter service sit.	what do you think of the food of it ?	4	none
480	The waitresses are nice--also you can just get counter service sit.	what do you think of the ambience of it ?	4	none
480	The waitresses are nice--also you can just get counter service sit.	what do you think of the service of it ?	0	positive
37	The only friendly staff member was the guy at the bar.	what do you think of the price of it ?	4	none
37	The only friendly staff member was the guy at the bar.	what do you think of the anecdotes of it ?	4	none
37	The only friendly staff member was the guy at the bar.	what do you think of the food of it ?	4	none
37	The only friendly staff member was the guy at the bar.	what do you think of the ambience of it ?	4	none
37	The only friendly staff member was the guy at the bar.	what do you think of the service of it ?	3	conflict
3160	Having been a long time Ess-a-Bagel fan, I was surpised to find myself return time and time again to Murray's.	what do you think of the price of it ?	4	none
3160	Having been a long time Ess-a-Bagel fan, I was surpised to find myself return time and time again to Murray's.	what do you think of the anecdotes of it ?	0	positive
3160	Having been a long time Ess-a-Bagel fan, I was surpised to find myself return time and time again to Murray's.	what do you think of the food of it ?	4	none
3160	Having been a long time Ess-a-Bagel fan, I was surpised to find myself return time and time again to Murray's.	what do you think of the ambience of it ?	4	none
3160	Having been a long time Ess-a-Bagel fan, I was surpised to find myself return time and time again to Murray's.	what do you think of the service of it ?	4	none
3069	Go for it!	what do you think of the price of it ?	4	none
3069	Go for it!	what do you think of the anecdotes of it ?	0	positive
3069	Go for it!	what do you think of the food of it ?	4	none
3069	Go for it!	what do you think of the ambience of it ?	4	none
3069	Go for it!	what do you think of the service of it ?	4	none
2072	Highly recommended.	what do you think of the price of it ?	4	none
2072	Highly recommended.	what do you think of the anecdotes of it ?	0	positive
2072	Highly recommended.	what do you think of the food of it ?	4	none
2072	Highly recommended.	what do you think of the ambience of it ?	4	none
2072	Highly recommended.	what do you think of the service of it ?	4	none
1456	You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.	what do you think of the price of it ?	0	positive
1456	You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.	what do you think of the anecdotes of it ?	0	positive
1456	You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.	what do you think of the food of it ?	0	positive
1456	You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.	what do you think of the ambience of it ?	4	none
1456	You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.	what do you think of the service of it ?	4	none
3174	Won't or Can't is not in the service directory.	what do you think of the price of it ?	4	none
3174	Won't or Can't is not in the service directory.	what do you think of the anecdotes of it ?	4	none
3174	Won't or Can't is not in the service directory.	what do you think of the food of it ?	4	none
3174	Won't or Can't is not in the service directory.	what do you think of the ambience of it ?	4	none
3174	Won't or Can't is not in the service directory.	what do you think of the service of it ?	0	positive
3413	I cannot imagine a friendlier staff working in a restaurant.	what do you think of the price of it ?	4	none
3413	I cannot imagine a friendlier staff working in a restaurant.	what do you think of the anecdotes of it ?	4	none
3413	I cannot imagine a friendlier staff working in a restaurant.	what do you think of the food of it ?	4	none
3413	I cannot imagine a friendlier staff working in a restaurant.	what do you think of the ambience of it ?	4	none
3413	I cannot imagine a friendlier staff working in a restaurant.	what do you think of the service of it ?	0	positive
1954	I do suggest to ask to be seated upstairs if you are looking to be a little cozy.	what do you think of the price of it ?	4	none
1954	I do suggest to ask to be seated upstairs if you are looking to be a little cozy.	what do you think of the anecdotes of it ?	1	neutral
1954	I do suggest to ask to be seated upstairs if you are looking to be a little cozy.	what do you think of the food of it ?	4	none
1954	I do suggest to ask to be seated upstairs if you are looking to be a little cozy.	what do you think of the ambience of it ?	0	positive
1954	I do suggest to ask to be seated upstairs if you are looking to be a little cozy.	what do you think of the service of it ?	4	none
643	To speak of the Park Side, words can not describe.	what do you think of the price of it ?	4	none
643	To speak of the Park Side, words can not describe.	what do you think of the anecdotes of it ?	1	neutral
643	To speak of the Park Side, words can not describe.	what do you think of the food of it ?	4	none
643	To speak of the Park Side, words can not describe.	what do you think of the ambience of it ?	4	none
643	To speak of the Park Side, words can not describe.	what do you think of the service of it ?	4	none
1271	The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.	what do you think of the price of it ?	4	none
1271	The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.	what do you think of the anecdotes of it ?	4	none
1271	The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.	what do you think of the food of it ?	2	negative
1271	The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.	what do you think of the ambience of it ?	4	none
1271	The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.	what do you think of the service of it ?	4	none
1631	The wine list is extensive and can easily hike up an otherwise reasonably priced meal.	what do you think of the price of it ?	0	positive
1631	The wine list is extensive and can easily hike up an otherwise reasonably priced meal.	what do you think of the anecdotes of it ?	4	none
1631	The wine list is extensive and can easily hike up an otherwise reasonably priced meal.	what do you think of the food of it ?	0	positive
1631	The wine list is extensive and can easily hike up an otherwise reasonably priced meal.	what do you think of the ambience of it ?	4	none
1631	The wine list is extensive and can easily hike up an otherwise reasonably priced meal.	what do you think of the service of it ?	4	none
689	Saul is pretty good, but definitely not great.	what do you think of the price of it ?	4	none
689	Saul is pretty good, but definitely not great.	what do you think of the anecdotes of it ?	4	none
689	Saul is pretty good, but definitely not great.	what do you think of the food of it ?	0	positive
689	Saul is pretty good, but definitely not great.	what do you think of the ambience of it ?	4	none
689	Saul is pretty good, but definitely not great.	what do you think of the service of it ?	4	none
3580	I would recommend Roxy's for that, but not for their food.	what do you think of the price of it ?	4	none
3580	I would recommend Roxy's for that, but not for their food.	what do you think of the anecdotes of it ?	0	positive
3580	I would recommend Roxy's for that, but not for their food.	what do you think of the food of it ?	2	negative
3580	I would recommend Roxy's for that, but not for their food.	what do you think of the ambience of it ?	4	none
3580	I would recommend Roxy's for that, but not for their food.	what do you think of the service of it ?	4	none
3524	We always get a sampling of appetizers and share.	what do you think of the price of it ?	4	none
3524	We always get a sampling of appetizers and share.	what do you think of the anecdotes of it ?	1	neutral
3524	We always get a sampling of appetizers and share.	what do you think of the food of it ?	4	none
3524	We always get a sampling of appetizers and share.	what do you think of the ambience of it ?	4	none
3524	We always get a sampling of appetizers and share.	what do you think of the service of it ?	4	none
510	Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).	what do you think of the price of it ?	0	positive
510	Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).	what do you think of the anecdotes of it ?	0	positive
510	Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).	what do you think of the food of it ?	4	none
510	Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).	what do you think of the ambience of it ?	4	none
510	Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).	what do you think of the service of it ?	4	none
600	It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.	what do you think of the price of it ?	4	none
600	It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.	what do you think of the anecdotes of it ?	3	conflict
600	It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.	what do you think of the food of it ?	4	none
600	It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.	what do you think of the ambience of it ?	4	none
600	It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.	what do you think of the service of it ?	4	none
424	Their pad penang is delicious and everything else is fantastic.	what do you think of the price of it ?	4	none
424	Their pad penang is delicious and everything else is fantastic.	what do you think of the anecdotes of it ?	4	none
424	Their pad penang is delicious and everything else is fantastic.	what do you think of the food of it ?	0	positive
424	Their pad penang is delicious and everything else is fantastic.	what do you think of the ambience of it ?	4	none
424	Their pad penang is delicious and everything else is fantastic.	what do you think of the service of it ?	4	none
3091	The puke green walls leave a lot to be desired, but the food is very good.	what do you think of the price of it ?	4	none
3091	The puke green walls leave a lot to be desired, but the food is very good.	what do you think of the anecdotes of it ?	4	none
3091	The puke green walls leave a lot to be desired, but the food is very good.	what do you think of the food of it ?	0	positive
3091	The puke green walls leave a lot to be desired, but the food is very good.	what do you think of the ambience of it ?	2	negative
3091	The puke green walls leave a lot to be desired, but the food is very good.	what do you think of the service of it ?	4	none
676	The flavors are very fresh and pretty inobtrusive, nothing flashy.	what do you think of the price of it ?	4	none
676	The flavors are very fresh and pretty inobtrusive, nothing flashy.	what do you think of the anecdotes of it ?	4	none
676	The flavors are very fresh and pretty inobtrusive, nothing flashy.	what do you think of the food of it ?	0	positive
676	The flavors are very fresh and pretty inobtrusive, nothing flashy.	what do you think of the ambience of it ?	4	none
676	The flavors are very fresh and pretty inobtrusive, nothing flashy.	what do you think of the service of it ?	4	none
7	I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	what do you think of the price of it ?	4	none
7	I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	what do you think of the anecdotes of it ?	4	none
7	I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	what do you think of the food of it ?	4	none
7	I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	what do you think of the ambience of it ?	4	none
7	I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	what do you think of the service of it ?	2	negative
1371	The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.	what do you think of the price of it ?	4	none
1371	The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.	what do you think of the anecdotes of it ?	4	none
1371	The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.	what do you think of the food of it ?	2	negative
1371	The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.	what do you think of the ambience of it ?	4	none
1371	The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.	what do you think of the service of it ?	4	none
2091	But $1 for each small piece???	what do you think of the price of it ?	2	negative
2091	But $1 for each small piece???	what do you think of the anecdotes of it ?	4	none
2091	But $1 for each small piece???	what do you think of the food of it ?	4	none
2091	But $1 for each small piece???	what do you think of the ambience of it ?	4	none
2091	But $1 for each small piece???	what do you think of the service of it ?	4	none
1596	Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.	what do you think of the price of it ?	4	none
1596	Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.	what do you think of the anecdotes of it ?	0	positive
1596	Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.	what do you think of the food of it ?	4	none
1596	Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.	what do you think of the ambience of it ?	4	none
1596	Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.	what do you think of the service of it ?	4	none
1232	big and soft as well as good lunch food.	what do you think of the price of it ?	4	none
1232	big and soft as well as good lunch food.	what do you think of the anecdotes of it ?	4	none
1232	big and soft as well as good lunch food.	what do you think of the food of it ?	0	positive
1232	big and soft as well as good lunch food.	what do you think of the ambience of it ?	4	none
1232	big and soft as well as good lunch food.	what do you think of the service of it ?	4	none
967	No food snobs allowed, this place is for people who appreciate good food.	what do you think of the price of it ?	4	none
967	No food snobs allowed, this place is for people who appreciate good food.	what do you think of the anecdotes of it ?	1	neutral
967	No food snobs allowed, this place is for people who appreciate good food.	what do you think of the food of it ?	0	positive
967	No food snobs allowed, this place is for people who appreciate good food.	what do you think of the ambience of it ?	4	none
967	No food snobs allowed, this place is for people who appreciate good food.	what do you think of the service of it ?	4	none
1127	I liked the food at this quasi-thai restaurant.	what do you think of the price of it ?	4	none
1127	I liked the food at this quasi-thai restaurant.	what do you think of the anecdotes of it ?	4	none
1127	I liked the food at this quasi-thai restaurant.	what do you think of the food of it ?	0	positive
1127	I liked the food at this quasi-thai restaurant.	what do you think of the ambience of it ?	4	none
1127	I liked the food at this quasi-thai restaurant.	what do you think of the service of it ?	4	none
2576	By far the best salad I have had in a fast food restaurant.	what do you think of the price of it ?	4	none
2576	By far the best salad I have had in a fast food restaurant.	what do you think of the anecdotes of it ?	4	none
2576	By far the best salad I have had in a fast food restaurant.	what do you think of the food of it ?	0	positive
2576	By far the best salad I have had in a fast food restaurant.	what do you think of the ambience of it ?	4	none
2576	By far the best salad I have had in a fast food restaurant.	what do you think of the service of it ?	4	none
2242	Suan is a great place that I often take my friends (classmates) too.	what do you think of the price of it ?	4	none
2242	Suan is a great place that I often take my friends (classmates) too.	what do you think of the anecdotes of it ?	0	positive
2242	Suan is a great place that I often take my friends (classmates) too.	what do you think of the food of it ?	4	none
2242	Suan is a great place that I often take my friends (classmates) too.	what do you think of the ambience of it ?	4	none
2242	Suan is a great place that I often take my friends (classmates) too.	what do you think of the service of it ?	4	none
2650	Not a great place for family or general dining.	what do you think of the price of it ?	4	none
2650	Not a great place for family or general dining.	what do you think of the anecdotes of it ?	2	negative
2650	Not a great place for family or general dining.	what do you think of the food of it ?	4	none
2650	Not a great place for family or general dining.	what do you think of the ambience of it ?	4	none
2650	Not a great place for family or general dining.	what do you think of the service of it ?	4	none
2529	As for the bar, this is another bad idea.	what do you think of the price of it ?	4	none
2529	As for the bar, this is another bad idea.	what do you think of the anecdotes of it ?	4	none
2529	As for the bar, this is another bad idea.	what do you think of the food of it ?	2	negative
2529	As for the bar, this is another bad idea.	what do you think of the ambience of it ?	4	none
2529	As for the bar, this is another bad idea.	what do you think of the service of it ?	4	none
3167	Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.	what do you think of the price of it ?	4	none
3167	Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.	what do you think of the anecdotes of it ?	4	none
3167	Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.	what do you think of the food of it ?	3	conflict
3167	Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.	what do you think of the ambience of it ?	4	none
3167	Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.	what do you think of the service of it ?	4	none
1217	Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.	what do you think of the price of it ?	4	none
1217	Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.	what do you think of the anecdotes of it ?	4	none
1217	Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.	what do you think of the food of it ?	0	positive
1217	Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.	what do you think of the ambience of it ?	4	none
1217	Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.	what do you think of the service of it ?	4	none
1149	I thought going to Jimmys would give me a real Domincan exprience.	what do you think of the price of it ?	4	none
1149	I thought going to Jimmys would give me a real Domincan exprience.	what do you think of the anecdotes of it ?	1	neutral
1149	I thought going to Jimmys would give me a real Domincan exprience.	what do you think of the food of it ?	4	none
1149	I thought going to Jimmys would give me a real Domincan exprience.	what do you think of the ambience of it ?	4	none
1149	I thought going to Jimmys would give me a real Domincan exprience.	what do you think of the service of it ?	4	none
2644	The barebecued salmon is elegantly spiced and not at all dry.	what do you think of the price of it ?	4	none
2644	The barebecued salmon is elegantly spiced and not at all dry.	what do you think of the anecdotes of it ?	4	none
2644	The barebecued salmon is elegantly spiced and not at all dry.	what do you think of the food of it ?	0	positive
2644	The barebecued salmon is elegantly spiced and not at all dry.	what do you think of the ambience of it ?	4	none
2644	The barebecued salmon is elegantly spiced and not at all dry.	what do you think of the service of it ?	4	none
2812	Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.	what do you think of the price of it ?	4	none
2812	Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.	what do you think of the anecdotes of it ?	1	neutral
2812	Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.	what do you think of the food of it ?	4	none
2812	Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.	what do you think of the ambience of it ?	4	none
2812	Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.	what do you think of the service of it ?	4	none
1028	What generous portions!	what do you think of the price of it ?	4	none
1028	What generous portions!	what do you think of the anecdotes of it ?	4	none
1028	What generous portions!	what do you think of the food of it ?	0	positive
1028	What generous portions!	what do you think of the ambience of it ?	4	none
1028	What generous portions!	what do you think of the service of it ?	4	none
2167	The workers there also absolutely load the bagel with cream cheese (gets a little messy).	what do you think of the price of it ?	4	none
2167	The workers there also absolutely load the bagel with cream cheese (gets a little messy).	what do you think of the anecdotes of it ?	4	none
2167	The workers there also absolutely load the bagel with cream cheese (gets a little messy).	what do you think of the food of it ?	1	neutral
2167	The workers there also absolutely load the bagel with cream cheese (gets a little messy).	what do you think of the ambience of it ?	4	none
2167	The workers there also absolutely load the bagel with cream cheese (gets a little messy).	what do you think of the service of it ?	4	none
795	I was wrong.	what do you think of the price of it ?	4	none
795	I was wrong.	what do you think of the anecdotes of it ?	2	negative
795	I was wrong.	what do you think of the food of it ?	4	none
795	I was wrong.	what do you think of the ambience of it ?	4	none
795	I was wrong.	what do you think of the service of it ?	4	none
573	The wine the service was very good too.	what do you think of the price of it ?	4	none
573	The wine the service was very good too.	what do you think of the anecdotes of it ?	4	none
573	The wine the service was very good too.	what do you think of the food of it ?	0	positive
573	The wine the service was very good too.	what do you think of the ambience of it ?	4	none
573	The wine the service was very good too.	what do you think of the service of it ?	0	positive
1082	So, the menu is written in chalk above your head and it all sounds delicious.	what do you think of the price of it ?	4	none
1082	So, the menu is written in chalk above your head and it all sounds delicious.	what do you think of the anecdotes of it ?	4	none
1082	So, the menu is written in chalk above your head and it all sounds delicious.	what do you think of the food of it ?	0	positive
1082	So, the menu is written in chalk above your head and it all sounds delicious.	what do you think of the ambience of it ?	0	positive
1082	So, the menu is written in chalk above your head and it all sounds delicious.	what do you think of the service of it ?	4	none
1080	The highly spiced chai tea was great too.	what do you think of the price of it ?	4	none
1080	The highly spiced chai tea was great too.	what do you think of the anecdotes of it ?	4	none
1080	The highly spiced chai tea was great too.	what do you think of the food of it ?	0	positive
1080	The highly spiced chai tea was great too.	what do you think of the ambience of it ?	4	none
1080	The highly spiced chai tea was great too.	what do you think of the service of it ?	4	none
2929	No plans to return anytime soon.	what do you think of the price of it ?	4	none
2929	No plans to return anytime soon.	what do you think of the anecdotes of it ?	2	negative
2929	No plans to return anytime soon.	what do you think of the food of it ?	4	none
2929	No plans to return anytime soon.	what do you think of the ambience of it ?	4	none
2929	No plans to return anytime soon.	what do you think of the service of it ?	4	none
752	I have been there many times, and food is good and consistent.	what do you think of the price of it ?	4	none
752	I have been there many times, and food is good and consistent.	what do you think of the anecdotes of it ?	4	none
752	I have been there many times, and food is good and consistent.	what do you think of the food of it ?	0	positive
752	I have been there many times, and food is good and consistent.	what do you think of the ambience of it ?	4	none
752	I have been there many times, and food is good and consistent.	what do you think of the service of it ?	4	none
1641	Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.	what do you think of the price of it ?	4	none
1641	Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.	what do you think of the anecdotes of it ?	4	none
1641	Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.	what do you think of the food of it ?	0	positive
1641	Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.	what do you think of the ambience of it ?	4	none
1641	Seriously, this is the best all you can eat in town- As everyone says, the Spicy Tuna hand rolls are the best- have 4 of these, and you've broken even.	what do you think of the service of it ?	4	none
3257	There is not a single place in Chinatown where you have a nice neighborhood feeling like here.	what do you think of the price of it ?	4	none
3257	There is not a single place in Chinatown where you have a nice neighborhood feeling like here.	what do you think of the anecdotes of it ?	4	none
